id,name,sex,nationality,height,weight,age_2024,distance_m,sim_pace_sec_per_100m,sim_time_sec
11943738,Paola Perez,female,VEN,1.62,54.0,33,400,62.25,248.98
539946489,Patricia Castro Ortega,female,ESP,1.78,66.0,32,800,62.65,501.17
539946489,Patricia Castro Ortega,female,ESP,1.78,66.0,32,400,56.99,227.94
295886630,Patricia Herrera Fernandez,female,ESP,1.63,59.0,31,800,63.51,508.06
295886630,Patricia Herrera Fernandez,female,ESP,1.63,59.0,31,400,61.19,244.76
258619134,Patrick Hausding,male,GER,1.8,77.0,35,800,61.42,491.38
258619134,Patrick Hausding,male,GER,1.8,77.0,35,200,56.2,112.4
258619134,Patrick Hausding,male,GER,1.8,77.0,35,1500,64.78,971.72
424996653,Paul Biedermann,male,GER,1.93,97.0,38,800,64.67,517.37
820732854,Paula Leiton Arrones,female,ESP,1.87,98.0,24,1500,72.41,1086.22
8892570,Paulina Schmiedel,female,GER,1.75,61.0,31,200,55.06,110.13
8892570,Paulina Schmiedel,female,GER,1.75,61.0,31,800,63.18,505.46
538800855,Paulo Salemi,male,BRA,1.91,94.0,31,200,55.7,111.41
266152637,Pavel Janecek,male,CZE,1.95,87.0,30,200,56.16,112.32
321729482,Pavel Sankovich,male,BLR,1.82,77.0,34,800,66.68,533.46
943548615,Pawel Korzeniowski,male,POL,1.92,86.0,39,1500,65.38,980.75
943548615,Pawel Korzeniowski,male,POL,1.92,86.0,39,200,56.79,113.58
322923312,Pedro Miguel Pinotes,male,ANG,1.92,85.0,35,800,64.77,518.16
322923312,Pedro Miguel Pinotes,male,ANG,1.92,85.0,35,1500,65.41,981.22
322923312,Pedro Miguel Pinotes,male,ANG,1.92,85.0,35,200,57.85,115.7
553824405,Pei-Wun Lin,female,TPE,1.74,61.0,25,400,62.03,248.11
239797947,Penny Oleksiak,female,CAN,1.86,68.0,24,200,54.77,109.54
239797947,Penny Oleksiak,female,CAN,1.86,68.0,24,400,59.23,236.93
489476635,Pernille Blume,female,DEN,1.7,58.0,30,800,64.34,514.68
489476635,Pernille Blume,female,DEN,1.7,58.0,30,200,57.88,115.75
489476635,Pernille Blume,female,DEN,1.7,58.0,30,400,59.08,236.31
336214928,Petar Tomasevic,male,FRA,1.92,100.0,35,200,59.38,118.75
336214928,Petar Tomasevic,male,FRA,1.92,100.0,35,800,64.27,514.13
336214928,Petar Tomasevic,male,FRA,1.92,100.0,35,400,61.58,246.31
819872199,Peter Bernek,male,HUN,1.93,83.0,32,1500,62.88,943.15
846408678,Peter Holoda,male,HUN,1.96,90.0,28,200,56.18,112.37
846408678,Peter Holoda,male,HUN,1.96,90.0,28,1500,66.85,1002.82
492969583,Philip Heintz,male,GER,1.94,85.0,33,200,55.39,110.78
492969583,Philip Heintz,male,GER,1.94,85.0,33,400,58.25,232.98
492969583,Philip Heintz,male,GER,1.94,85.0,33,1500,63.26,948.89
858470126,Philipp Wolf,male,GER,1.96,96.0,32,800,63.44,507.52
858470126,Philipp Wolf,male,GER,1.96,96.0,32,200,56.21,112.42
858470126,Philipp Wolf,male,GER,1.96,96.0,32,400,57.82,231.28
220899684,Philippe Gagne,male,CAN,1.8,68.0,27,400,55.44,221.77
220899684,Philippe Gagne,male,CAN,1.8,68.0,27,1500,61.39,920.92
220899684,Philippe Gagne,male,CAN,1.8,68.0,27,200,53.19,106.37
784201731,Phuoc Hoang,male,VIE,1.8,75.0,31,400,55.23,220.93
784201731,Phuoc Hoang,male,VIE,1.8,75.0,31,200,53.15,106.3
784201731,Phuoc Hoang,male,VIE,1.8,75.0,31,800,61.51,492.08
193264881,Piero Codia,male,ITA,1.9,80.0,35,200,55.16,110.33
185824997,Pieter Timmers,male,BEL,2.0,89.0,36,1500,65.65,984.78
185824997,Pieter Timmers,male,BEL,2.0,89.0,36,800,62.01,496.09
185824997,Pieter Timmers,male,BEL,2.0,89.0,36,400,62.05,248.2
556354189,Pietro Figlioli,male,ITA,1.91,98.0,40,200,59.2,118.4
556354189,Pietro Figlioli,male,ITA,1.91,98.0,40,800,64.41,515.24
556354189,Pietro Figlioli,male,ITA,1.91,98.0,40,1500,69.13,1036.89
258972749,Pilar Shimizu,female,GUM,1.68,83.0,28,800,64.49,515.95
249071689,Pol Arias Dourdet,male,AND,1.75,80.0,28,1500,61.6,924.04
39584129,Poliana Okimoto,female,BRA,1.65,52.0,41,200,57.99,115.98
39584129,Poliana Okimoto,female,BRA,1.65,52.0,41,800,63.94,511.49
701283758,Predrag JOKIC,male,MNE,1.88,102.0,41,400,64.52,258.06
701283758,Predrag JOKIC,male,MNE,1.88,102.0,41,800,67.63,541.05
889734754,Qian Ren,female,CHN,1.62,49.0,23,1500,62.83,942.47
889734754,Qian Ren,female,CHN,1.62,49.0,23,200,56.07,112.14
889734754,Qian Ren,female,CHN,1.62,49.0,23,400,57.31,229.25
657089417,Qibin Zhang,male,CHN,1.85,85.0,30,800,65.96,527.65
657089417,Qibin Zhang,male,CHN,1.85,85.0,30,1500,64.74,971.07
657089417,Qibin Zhang,male,CHN,1.85,85.0,30,400,57.79,231.15
305014449,Rachel Fattal,female,USA,1.73,65.0,31,800,63.96,511.66
935732603,Rachel Nicol,female,CAN,1.6,61.0,31,200,55.94,111.88
935732603,Rachel Nicol,female,CAN,1.6,61.0,31,400,63.03,252.11
935732603,Rachel Nicol,female,CAN,1.6,61.0,31,1500,69.0,1035.0
240097025,Rachele Bruni,female,ITA,1.7,59.0,34,400,61.2,244.82
240097025,Rachele Bruni,female,ITA,1.7,59.0,34,800,61.07,488.55
81383453,Radomyos Matjiur,male,THA,1.82,82.0,36,1500,65.49,982.41
81383453,Radomyos Matjiur,male,THA,1.82,82.0,36,400,59.08,236.31
581644071,Radoslaw Kawecki,male,POL,1.86,77.0,33,1500,64.56,968.46
581644071,Radoslaw Kawecki,male,POL,1.86,77.0,33,200,55.91,111.81
581644071,Radoslaw Kawecki,male,POL,1.86,77.0,33,400,60.19,240.75
691523372,Rafael Quintero,male,PUR,1.8,68.0,30,200,54.05,108.11
691523372,Rafael Quintero,male,PUR,1.8,68.0,30,1500,64.93,973.93
691523372,Rafael Quintero,male,PUR,1.8,68.0,30,400,56.27,225.07
470122397,Rahel Fseha Gebresilassie,female,ETH,1.6,55.0,29,800,64.24,513.9
907089617,Ralph Goveia Assafrao,male,ZAM,1.87,77.0,28,1500,63.23,948.43
907089617,Ralph Goveia Assafrao,male,ZAM,1.87,77.0,28,200,52.38,104.76
186916471,Rami Anis,male,ROT,1.78,78.0,33,1500,61.98,929.71
957169237,Ranokhon Amanova,female,UZB,1.74,62.0,30,800,64.1,512.8
957169237,Ranokhon Amanova,female,UZB,1.74,62.0,30,1500,65.05,975.75
957169237,Ranokhon Amanova,female,UZB,1.74,62.0,30,200,56.73,113.45
332379601,Ranomi Kromowidjojo,female,NED,1.8,72.0,34,1500,68.09,1021.4
332379601,Ranomi Kromowidjojo,female,NED,1.8,72.0,34,400,59.13,236.52
470376574,Raphael Stacchiotti,male,LUX,1.83,80.0,32,1500,63.49,952.31
470376574,Raphael Stacchiotti,male,LUX,1.83,80.0,32,800,61.08,488.66
470376574,Raphael Stacchiotti,male,LUX,1.83,80.0,32,400,56.32,225.29
698057200,Rebecca Gallantree,female,GBR,1.66,61.0,40,800,67.25,537.97
698057200,Rebecca Gallantree,female,GBR,1.66,61.0,40,400,63.65,254.58
698057200,Rebecca Gallantree,female,GBR,1.66,61.0,40,1500,69.91,1048.64
437939980,Rebecca Heyliger,female,BER,1.61,54.0,32,800,64.19,513.5
409979850,Rechael Tonjor,female,NGR,1.68,57.0,33,1500,66.92,1003.73
409979850,Rechael Tonjor,female,NGR,1.68,57.0,33,400,60.45,241.78
415954257,Reem Mohamed Hussein Elsayed kassem,female,EGY,1.75,75.0,29,800,66.85,534.8
415954257,Reem Mohamed Hussein Elsayed kassem,female,EGY,1.75,75.0,29,400,63.96,255.84
165032675,Reka Gyorgy,female,HUN,1.76,63.0,28,1500,67.82,1017.3
165032675,Reka Gyorgy,female,HUN,1.76,63.0,28,800,63.1,504.77
165032675,Reka Gyorgy,female,HUN,1.76,63.0,28,400,59.02,236.08
776117067,Remi Garsau,male,FRA,1.9,82.0,40,200,58.8,117.6
746576007,Remi Saudadier,male,FRA,1.98,100.0,38,200,58.27,116.54
746576007,Remi Saudadier,male,FRA,1.98,100.0,38,1500,68.51,1027.65
217093800,Renzo Tjon-A-Joe,male,SUR,1.9,78.0,29,200,55.03,110.06
768753135,Rhys Howden,male,AUS,1.89,84.0,37,400,62.48,249.92
768753135,Rhys Howden,male,AUS,1.89,84.0,37,1500,68.56,1028.33
238394812,Ricard Alarcon Tevar,male,ESP,1.88,110.0,33,1500,66.86,1002.93
308968107,Ricardo Vargas Jacobo,male,MEX,1.8,79.0,27,800,61.9,495.17
558439036,Richard Bohus,male,HUN,1.85,80.0,31,400,55.11,220.44
558439036,Richard Bohus,male,HUN,1.85,80.0,31,800,61.97,495.75
558439036,Richard Bohus,male,HUN,1.85,80.0,31,1500,64.74,971.06
539128451,Richard Nagy,male,SVK,1.88,80.0,31,200,57.62,115.25
545591237,Richard Weinberger,male,CAN,1.84,72.0,34,1500,63.3,949.46
8241548,Richie Campbell,male,AUS,1.93,99.0,37,1500,63.85,957.78
814315679,Rie Kaneto,female,JPN,1.75,64.0,36,800,67.27,538.14
765122395,Rikako Ikee,female,JPN,1.7,58.0,24,1500,64.72,970.85
62001472,Rikke Moller Pedersen,female,DEN,1.74,61.0,35,800,64.97,519.78
518813071,Risako Mitsui,female,JPN,1.68,56.0,31,800,64.31,514.45
518813071,Risako Mitsui,female,JPN,1.68,56.0,31,200,57.36,114.72
518813071,Risako Mitsui,female,JPN,1.68,56.0,31,400,59.75,238.99
226090486,Rita Keszthelyi,female,HUN,1.78,67.0,33,1500,68.07,1021.1
226090486,Rita Keszthelyi,female,HUN,1.78,67.0,33,200,60.24,120.47
226090486,Rita Keszthelyi,female,HUN,1.78,67.0,33,800,63.85,510.76
427379114,Rita Zeqiri,female,KOS,1.65,55.0,29,400,58.37,233.46
57185186,Robbie Renwick,male,GBR,1.84,80.0,36,200,55.8,111.6
57185186,Robbie Renwick,male,GBR,1.84,80.0,36,1500,66.88,1003.17
651154983,Robel Kiros Habte,male,ETH,1.76,81.0,32,1500,66.44,996.53
588439110,Robert Glinta,male,ROU,1.85,72.0,27,200,51.76,103.53
588439110,Robert Glinta,male,ROU,1.85,72.0,27,1500,61.54,923.15
595627689,Robert Paez,male,VEN,1.74,72.0,30,400,56.45,225.79
595627689,Robert Paez,male,VEN,1.74,72.0,30,200,54.84,109.68
959745173,Robert Zbogar,male,SLO,1.83,72.0,35,200,54.21,108.43
959745173,Robert Zbogar,male,SLO,1.83,72.0,35,400,56.47,225.88
959745173,Robert Zbogar,male,SLO,1.83,72.0,35,1500,61.51,922.63
146983428,Roberta Bianconi,female,ITA,1.76,76.0,35,800,65.99,527.88
146983428,Roberta Bianconi,female,ITA,1.76,76.0,35,200,61.29,122.58
146983428,Roberta Bianconi,female,ITA,1.76,76.0,35,1500,68.53,1027.95
444302683,Robin Neumann,female,NED,1.73,63.0,27,200,56.86,113.72
444302683,Robin Neumann,female,NED,1.73,63.0,27,400,58.34,233.35
5451063,Rodrigo Diego,male,MEX,1.66,69.0,28,800,60.41,483.26
5451063,Rodrigo Diego,male,MEX,1.66,69.0,28,200,55.67,111.34
5451063,Rodrigo Diego,male,MEX,1.66,69.0,28,400,56.46,225.85
311874637,Roger Tahull Compte,male,ESP,1.95,105.0,27,1500,67.28,1009.13
311874637,Roger Tahull Compte,male,ESP,1.95,105.0,27,400,58.88,235.52
600322031,Romain Blary,male,FRA,1.95,100.0,39,200,55.51,111.02
600322031,Romain Blary,male,FRA,1.95,100.0,39,800,68.51,548.08
672358347,Rommel Pacheco,male,MEX,1.67,63.0,38,800,61.31,490.51
672358347,Rommel Pacheco,male,MEX,1.67,63.0,38,1500,65.25,978.77
353182484,Rosaria Aiello,female,ITA,1.72,74.0,35,1500,69.5,1042.54
353182484,Rosaria Aiello,female,ITA,1.72,74.0,35,200,59.72,119.43
506706014,Rose Stackpole,female,AUS,1.65,55.0,29,1500,65.05,975.72
781979354,Roseline Filion,female,CAN,1.54,53.0,37,800,64.13,513.05
781979354,Roseline Filion,female,CAN,1.54,53.0,37,200,60.02,120.04
779316418,Roser Tarrago Aymerich,female,ESP,1.71,62.0,31,800,63.5,508.02
779316418,Roser Tarrago Aymerich,female,ESP,1.71,62.0,31,1500,65.52,982.79
779316418,Roser Tarrago Aymerich,female,ESP,1.71,62.0,31,400,60.82,243.28
956717868,Ross Murdoch,male,GBR,1.83,76.0,30,200,54.14,108.28
956717868,Ross Murdoch,male,GBR,1.83,76.0,30,400,55.53,222.14
956717868,Ross Murdoch,male,GBR,1.83,76.0,30,1500,61.9,928.51
977315432,Roukaya Moussa Mahamane,female,NIG,1.63,47.0,27,800,60.2,481.6
449448572,Rowie Webster,female,AUS,1.78,80.0,37,400,64.59,258.35
402214262,Rozaliya Nasretdinova,female,RUS,1.8,66.0,27,800,62.47,499.78
402214262,Rozaliya Nasretdinova,female,RUS,1.8,66.0,27,400,58.62,234.46
659959985,Ruda Franco,male,BRA,1.85,90.0,38,800,66.71,533.68
659959985,Ruda Franco,male,BRA,1.85,90.0,38,200,61.75,123.5
659959985,Ruda Franco,male,BRA,1.85,90.0,38,1500,63.6,953.94
621812972,Runa Imai,female,JPN,1.63,50.0,24,400,56.45,225.81
621812972,Runa Imai,female,JPN,1.63,50.0,24,800,59.0,472.0
854755696,Ruolin Chen,female,CHN,1.6,49.0,32,1500,66.12,991.86
854755696,Ruolin Chen,female,CHN,1.6,49.0,32,200,59.52,119.05
854755696,Ruolin Chen,female,CHN,1.6,49.0,32,800,65.14,521.1
423291068,Ruta Meilutyte,female,LTU,1.76,75.0,27,400,57.67,230.67
423291068,Ruta Meilutyte,female,LTU,1.76,75.0,27,200,56.7,113.41
660446084,Ryan Cochrane,male,CAN,1.92,80.0,36,1500,64.59,968.78
660446084,Ryan Cochrane,male,CAN,1.92,80.0,36,400,59.49,237.96
712200855,Ryan Lochte,male,USA,1.88,88.0,40,400,60.44,241.74
237391684,Ryan Murphy,male,USA,1.91,90.0,29,200,55.66,111.31
237391684,Ryan Murphy,male,USA,1.91,90.0,29,800,61.56,492.52
882980527,Ryan Pini,male,PNG,1.96,98.0,43,400,63.51,254.03
634681317,Ryosuke Irie,male,JPN,1.78,64.0,34,800,62.41,499.31
773178246,Sachi Mochida,female,JPN,1.66,57.0,25,800,61.66,493.25
773178246,Sachi Mochida,female,JPN,1.66,57.0,25,400,55.64,222.54
528224389,Sajan Prakash Prakash,male,IND,1.78,70.0,31,200,54.03,108.06
528224389,Sajan Prakash Prakash,male,IND,1.78,70.0,31,1500,63.33,949.91
528224389,Sajan Prakash Prakash,male,IND,1.78,70.0,31,800,59.7,477.6
665801270,Sakiko Shimizu,female,JPN,1.56,50.0,32,200,54.96,109.92
665801270,Sakiko Shimizu,female,JPN,1.56,50.0,32,800,65.08,520.67
354208577,Salma Negmeldin,female,EGY,1.6,49.0,28,400,59.04,236.15
898696395,Sam Dorman,male,USA,1.76,77.0,33,800,64.04,512.34
898696395,Sam Dorman,male,USA,1.76,77.0,33,200,54.77,109.54
898696395,Sam Dorman,male,USA,1.76,77.0,33,1500,63.45,951.82
643857228,Samantha Arevalo,female,ECU,1.71,60.0,30,1500,68.56,1028.45
643857228,Samantha Arevalo,female,ECU,1.71,60.0,30,400,60.43,241.74
917830379,Samantha Roberts,female,ANT,1.72,64.0,24,400,57.71,230.82
917830379,Samantha Roberts,female,ANT,1.72,64.0,24,200,57.48,114.96
261741263,Sami Hill,female,USA,1.83,89.0,32,1500,70.62,1059.32
813927295,Samia Ahmed,female,EGY,1.7,57.0,28,800,62.75,502.03
712300954,Samson Samuel Opuakpo Forcados,male,NGR,1.83,81.0,38,400,62.14,248.54
712300954,Samson Samuel Opuakpo Forcados,male,NGR,1.83,81.0,38,800,66.12,528.97
712300954,Samson Samuel Opuakpo Forcados,male,NGR,1.83,81.0,38,1500,66.67,1000.03
359187609,Sandrine Mainville,female,CAN,1.73,66.0,32,400,59.73,238.93
359187609,Sandrine Mainville,female,CAN,1.73,66.0,32,800,64.23,513.82
359187609,Sandrine Mainville,female,CAN,1.73,66.0,32,1500,67.93,1018.99
140258499,Sandro Sukno,male,CRO,2.0,93.0,34,200,56.24,112.48
140258499,Sandro Sukno,male,CRO,2.0,93.0,34,800,66.57,532.58
140258499,Sandro Sukno,male,CRO,2.0,93.0,34,1500,65.64,984.65
455876725,Santiago Grassi,male,ARG,1.87,82.0,28,1500,62.21,933.12
455876725,Santiago Grassi,male,ARG,1.87,82.0,28,400,56.12,224.47
475115369,Santisouk Inthavong,male,LAO,1.7,60.0,25,1500,58.41,876.08
156085164,Santo Condorelli,male,CAN,1.88,88.0,29,1500,66.09,991.42
809844335,Sara Franceschi,female,ITA,1.78,61.0,25,800,61.01,488.09
517852202,Sara Pastrana,female,HON,1.7,55.0,25,800,61.13,489.08
517852202,Sara Pastrana,female,HON,1.7,55.0,25,400,58.65,234.59
939579347,Sara Sgarzi,female,ITA,1.75,63.0,38,400,64.15,256.6
578952502,Sarah Barrow,female,GBR,1.6,53.0,36,200,58.17,116.35
578952502,Sarah Barrow,female,GBR,1.6,53.0,36,800,63.59,508.69
578952502,Sarah Barrow,female,GBR,1.6,53.0,36,1500,68.52,1027.86
307552411,Sarah Bro,female,DEN,1.77,64.0,28,400,57.77,231.07
135997067,Sarah Kohler,female,GER,1.79,67.0,30,1500,69.27,1039.1
135997067,Sarah Kohler,female,GER,1.79,67.0,30,200,57.1,114.2
135997067,Sarah Kohler,female,GER,1.79,67.0,30,800,66.19,529.51
350191738,Sarah Sjostrom,female,SWE,1.82,76.0,31,400,63.22,252.89
513283860,Sasa MISIC,male,MNE,1.98,109.0,37,800,67.55,540.38
513283860,Sasa MISIC,male,MNE,1.98,109.0,37,400,63.2,252.81
672574541,Sascha Klein,male,GER,1.73,71.0,39,800,63.45,507.6
586159759,Sascia Kraus,female,SUI,1.77,65.0,31,800,63.75,510.02
586159759,Sascia Kraus,female,SUI,1.77,65.0,31,200,59.05,118.1
631296742,Satomi Suzuki,female,JPN,1.68,62.0,33,400,62.16,248.64
227050501,Sava Randelovic,male,SRB,1.93,98.0,31,800,65.64,525.1
227050501,Sava Randelovic,male,SRB,1.93,98.0,31,400,58.67,234.68
227050501,Sava Randelovic,male,SRB,1.93,98.0,31,1500,63.81,957.08
599859960,Sean Michael Gunn,male,ZIM,1.81,84.0,31,200,56.66,113.31
599859960,Sean Michael Gunn,male,ZIM,1.81,84.0,31,800,63.01,504.05
599859960,Sean Michael Gunn,male,ZIM,1.81,84.0,31,1500,64.54,968.12
462481375,Sean Ryan,male,USA,1.91,77.0,32,1500,64.36,965.42
188093060,Sebastiaan Verschuren,male,NED,1.92,84.0,36,1500,67.26,1008.92
188093060,Sebastiaan Verschuren,male,NED,1.92,84.0,36,800,64.49,515.92
409782771,Sebastian Morales,male,COL,1.71,65.0,30,1500,63.73,955.92
409782771,Sebastian Morales,male,COL,1.71,65.0,30,400,54.33,217.31
948050872,Sebastian Villa,male,COL,1.64,59.0,32,400,56.64,226.55
980137222,Sebastien Daniel Rousseau,male,RSA,1.9,86.0,34,1500,64.61,969.12
980137222,Sebastien Daniel Rousseau,male,RSA,1.9,86.0,34,200,55.5,111.0
980137222,Sebastien Daniel Rousseau,male,RSA,1.9,86.0,34,400,58.32,233.28
833886361,Sehyeon An,female,KOR,1.68,56.0,29,1500,67.24,1008.56
879945924,Seiya Adachi,male,JPN,1.72,67.0,29,200,52.11,104.23
879945924,Seiya Adachi,male,JPN,1.72,67.0,29,1500,59.44,891.62
879945924,Seiya Adachi,male,JPN,1.72,67.0,29,800,61.66,493.25
275237162,Semen Makovich,male,RUS,1.8,76.0,29,1500,60.5,907.53
4661115,Seoyeong Kim,female,KOR,1.63,51.0,30,1500,65.7,985.54
804903425,Sergii Frolov,male,UKR,1.74,74.0,32,1500,64.81,972.1
804903425,Sergii Frolov,male,UKR,1.74,74.0,32,800,61.72,493.73
804903425,Sergii Frolov,male,UKR,1.74,74.0,32,200,53.04,106.08
123371543,Shane Ryan,male,IRL,1.98,89.0,30,200,56.83,113.65
123371543,Shane Ryan,male,IRL,1.98,89.0,30,800,63.49,507.93
123371543,Shane Ryan,male,IRL,1.98,89.0,30,400,55.48,221.93
370330019,Sharon van rouwendaal,female,NED,1.73,65.0,31,400,58.92,235.7
370330019,Sharon van rouwendaal,female,NED,1.73,65.0,31,1500,68.45,1026.79
421736590,Shawn Dingilius-Wallace,male,PLW,1.84,93.0,30,800,64.94,519.52
450566696,Shijia Wang,female,CHN,1.74,63.0,31,800,62.53,500.23
450566696,Shijia Wang,female,CHN,1.74,63.0,31,1500,68.97,1034.56
169399991,Shinri Shioura,male,JPN,1.88,90.0,33,1500,67.64,1014.61
169399991,Shinri Shioura,male,JPN,1.88,90.0,33,800,64.9,519.19
169399991,Shinri Shioura,male,JPN,1.88,90.0,33,400,59.27,237.1
476256445,Shivani Shivani,female,IND,1.63,60.0,27,400,60.78,243.1
476256445,Shivani Shivani,female,IND,1.63,60.0,27,1500,67.94,1019.1
476256445,Shivani Shivani,female,IND,1.63,60.0,27,200,54.5,109.01
538468544,Shiwen Ye,female,CHN,1.72,71.0,28,400,61.55,246.21
538468544,Shiwen Ye,female,CHN,1.72,71.0,28,1500,67.79,1016.8
964540128,Sho Sakai,male,JPN,1.71,58.0,32,1500,62.76,941.41
119951308,Shota Hazui,male,JPN,1.77,77.0,38,800,64.06,512.47
119951308,Shota Hazui,male,JPN,1.77,77.0,38,400,59.69,238.75
119951308,Shota Hazui,male,JPN,1.77,77.0,38,1500,64.53,967.96
972669681,Shun Wang,male,CHN,1.91,81.0,30,800,62.86,502.86
972669681,Shun Wang,male,CHN,1.91,81.0,30,1500,61.58,923.66
997380920,Sidni Hoxha,male,ALB,1.93,87.0,32,400,57.1,228.42
997380920,Sidni Hoxha,male,ALB,1.93,87.0,32,1500,64.16,962.33
593049053,Silvia di Pietro,female,ITA,1.68,58.0,31,200,54.27,108.53
671775159,Simon Sjodin,male,SWE,1.92,85.0,38,1500,66.11,991.63
671775159,Simon Sjodin,male,SWE,1.92,85.0,38,200,57.64,115.29
671775159,Simon Sjodin,male,SWE,1.92,85.0,38,800,64.51,516.07
727296883,Simona Baumrtova,female,CZE,1.76,66.0,33,200,57.43,114.87
727296883,Simona Baumrtova,female,CZE,1.76,66.0,33,1500,69.56,1043.38
481317414,Simonas Bilis,male,LTU,1.98,100.0,31,200,54.8,109.59
973414226,Simone Manuel,female,USA,1.78,72.0,28,1500,66.58,998.69
195420370,Simone Ruffini,male,ITA,1.73,67.0,35,200,54.77,109.54
392271182,Simone Sabbioni,male,ITA,1.85,79.0,28,400,55.92,223.67
392271182,Simone Sabbioni,male,ITA,1.85,79.0,28,800,59.68,477.46
313529097,Siobhan Haughey,female,HKG,1.77,64.0,27,200,56.97,113.94
306151586,Siobhan-Marie O'Connor,female,GBR,1.73,64.0,29,1500,62.97,944.62
306151586,Siobhan-Marie O'Connor,female,GBR,1.73,64.0,29,400,61.83,247.34
306151586,Siobhan-Marie O'Connor,female,GBR,1.73,64.0,29,800,65.26,522.04
112175885,Siri Arun Budcharern,female,LAO,1.66,63.0,22,800,62.8,502.38
112175885,Siri Arun Budcharern,female,LAO,1.66,63.0,22,200,57.87,115.74
112175885,Siri Arun Budcharern,female,LAO,1.66,63.0,22,1500,67.61,1014.18
274861509,Sirish Gurung,male,NEP,1.58,65.0,26,1500,62.82,942.28
274861509,Sirish Gurung,male,NEP,1.58,65.0,26,400,54.52,218.08
274861509,Sirish Gurung,male,NEP,1.58,65.0,26,200,52.73,105.47
682518926,Slobodan Nikic,male,SRB,1.97,106.0,41,1500,69.25,1038.72
682518926,Slobodan Nikic,male,SRB,1.97,106.0,41,200,60.5,120.99
466638845,Slobodan Soro,male,BRA,1.96,100.0,46,800,68.81,550.5
466638845,Slobodan Soro,male,BRA,1.96,100.0,46,400,66.15,264.58
522422287,Sofia Andreeva,female,RUS,1.78,64.0,26,800,65.39,523.14
522422287,Sofia Andreeva,female,RUS,1.78,64.0,26,400,60.91,243.63
638320031,Sofia Sanchez,female,ARG,1.67,57.0,35,800,64.64,517.14
638320031,Sofia Sanchez,female,ARG,1.67,57.0,35,1500,68.89,1033.41
213271655,Sona Bernardova,female,CZE,1.67,54.0,48,400,64.86,259.45
213271655,Sona Bernardova,female,CZE,1.67,54.0,48,200,58.73,117.46
972385553,Sophie Giger,female,SUI,1.68,54.0,29,400,61.2,244.81
857464664,Sophie Hansson,female,SWE,1.86,73.0,26,200,55.91,111.82
857464664,Sophie Hansson,female,SWE,1.86,73.0,26,400,58.22,232.88
857464664,Sophie Hansson,female,SWE,1.86,73.0,26,1500,69.66,1044.9
802550899,Soren Dahl,male,DEN,1.93,86.0,31,200,56.59,113.18
802550899,Soren Dahl,male,DEN,1.93,86.0,31,800,63.61,508.88
802550899,Soren Dahl,male,DEN,1.93,86.0,31,400,56.61,226.43
370269631,Sotiria Neofytou,female,CYP,1.65,50.0,26,1500,64.17,962.55
276345240,Soule Soilihi Athoumane,male,COM,1.8,75.0,33,800,61.12,488.96
830239226,Sovijja Pou,male,CAM,1.69,62.0,29,800,59.91,479.28
830239226,Sovijja Pou,male,CAM,1.69,62.0,29,1500,62.21,933.13
132368991,Spela Perse,female,SLO,1.58,50.0,28,1500,66.33,994.97
275435304,Spiros Gianniotis,male,GRE,1.85,78.0,44,800,65.26,522.09
275435304,Spiros Gianniotis,male,GRE,1.85,78.0,44,1500,69.68,1045.25
760762237,Steele Johnson,male,USA,1.88,79.0,28,1500,61.76,926.42
760762237,Steele Johnson,male,USA,1.88,79.0,28,400,57.15,228.58
577610153,Stefan Bellore Sangala,female,CGO,1.65,58.0,29,1500,66.29,994.35
577610153,Stefan Bellore Sangala,female,CGO,1.65,58.0,29,800,65.4,523.17
11369816,Stefan Mitrovic,male,SRB,1.95,91.0,36,200,55.69,111.38
11369816,Stefan Mitrovic,male,SRB,1.95,91.0,36,400,60.49,241.95
436598092,Stefania Pirozzi,female,ITA,1.7,59.0,31,800,62.73,501.87
436598092,Stefania Pirozzi,female,ITA,1.7,59.0,31,200,60.26,120.52
436598092,Stefania Pirozzi,female,ITA,1.7,59.0,31,400,59.06,236.25
965767592,Stefano Tempesti,male,ITA,2.05,100.0,45,800,68.73,549.85
965767592,Stefano Tempesti,male,ITA,2.05,100.0,45,200,61.0,121.99
965767592,Stefano Tempesti,male,ITA,2.05,100.0,45,400,64.3,257.2
561352985,Stefanos Dimitriadis,male,GRE,1.89,82.0,35,1500,63.37,950.52
561352985,Stefanos Dimitriadis,male,GRE,1.89,82.0,35,200,57.66,115.31
616655285,Stefanos Galanopoulos,male,GRE,1.97,89.0,31,200,53.67,107.35
371287084,Steffen Deibler,male,GER,1.86,81.0,37,400,60.88,243.51
371287084,Steffen Deibler,male,GER,1.86,81.0,37,800,65.33,522.63
508727443,Stephan Feck,male,GER,1.83,79.0,34,400,61.09,244.34
508727443,Stephan Feck,male,GER,1.83,79.0,34,800,60.98,487.83
305108118,Stephanie Au,female,HKG,1.72,56.0,32,1500,65.88,988.15
305108118,Stephanie Au,female,HKG,1.72,56.0,32,200,57.73,115.46
305108118,Stephanie Au,female,HKG,1.72,56.0,32,800,64.64,517.14
944264216,Stephanie Horner,female,CAN,1.8,69.0,35,200,58.79,117.59
944264216,Stephanie Horner,female,CAN,1.8,69.0,35,400,63.07,252.28
653237544,Stephen Milne,male,GBR,1.86,76.0,30,200,53.77,107.54
65486253,Stina Gardell,female,SWE,1.72,70.0,34,200,60.66,121.31
